run_id,timestamp_utc,pdk_variant,ngspice_version,deck,corner,temp_c,supply_V,flavor,r_length_um,r_width_um,resistance_ohm,current_A,raw_ref
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,ppolyf_u,50,2,7282.3665,1.373180e-04,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,ppolyf_u_1k,50,2,21264.5157,4.702670e-05,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,ppolyf_u_2k,50,2,44104.9345,2.267320e-05,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,ppolyf_u_3k,50,2,62006.6595,1.612730e-05,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,nplus_u,50,2,1031.3255,9.696260e-04,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,pplus_u,50,2,3582.8938,2.791040e-04,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,npolyf_u,50,2,6844.4396,1.461040e-04,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,-15,1.0,nwell,50,2,24053.9000,4.157330e-05,results/raw/20260731T145914Z/res/res_res_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,ppolyf_u,50,2,7256.9467,1.377990e-04,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,ppolyf_u_1k,50,2,20695.6641,4.831930e-05,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,ppolyf_u_2k,50,2,42175.0518,2.371070e-05,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,ppolyf_u_3k,50,2,59294.0451,1.686510e-05,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,nplus_u,50,2,1067.1288,9.370940e-04,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,pplus_u,50,2,3703.6900,2.700010e-04,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,npolyf_u,50,2,6599.6581,1.515230e-04,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,10,1.0,nwell,50,2,25185.9986,3.970460e-05,results/raw/20260731T145914Z/res/res_res_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u,50,2,7243.2800,1.380590e-04,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_1k,50,2,20347.8671,4.914520e-05,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_2k,50,2,40972.8596,2.440640e-05,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_3k,50,2,57604.3503,1.735980e-05,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,nplus_u,50,2,1091.9939,9.157560e-04,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,pplus_u,50,2,3788.4384,2.639610e-04,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,npolyf_u,50,2,6443.2159,1.552020e-04,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,nwell,50,2,26137.3675,3.825940e-05,results/raw/20260731T145914Z/res/res_res_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,ppolyf_u,50,2,7225.1725,1.384050e-04,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,ppolyf_u_1k,50,2,19762.8849,5.059990e-05,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,ppolyf_u_2k,50,2,38893.4048,2.571130e-05,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,ppolyf_u_3k,50,2,54681.5619,1.828770e-05,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,nplus_u,50,2,1141.4613,8.760700e-04,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,pplus_u,50,2,3958.8282,2.526000e-04,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,npolyf_u,50,2,6162.7585,1.622650e-04,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,60,1.0,nwell,50,2,28403.7652,3.520660e-05,results/raw/20260731T145914Z/res/res_res_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,ppolyf_u,50,2,7218.2883,1.385370e-04,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,ppolyf_u_1k,50,2,19334.3194,5.172150e-05,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,ppolyf_u_2k,50,2,37294.0900,2.681390e-05,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,ppolyf_u_3k,50,2,52433.9856,1.907160e-05,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,nplus_u,50,2,1187.8065,8.418880e-04,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,pplus_u,50,2,4120.2792,2.427020e-04,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,npolyf_u,50,2,5934.4011,1.685090e-04,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,90,1.0,nwell,50,2,30944.7111,3.231570e-05,results/raw/20260731T145914Z/res/res_res_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u,50,2,7221.8330,1.384690e-04,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_1k,50,2,18958.6398,5.274640e-05,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_2k,50,2,35778.9434,2.794940e-05,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_3k,50,2,50304.0882,1.987910e-05,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,nplus_u,50,2,1243.5305,8.041620e-04,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,pplus_u,50,2,4316.1493,2.316880e-04,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,npolyf_u,50,2,5699.9219,1.754410e-04,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,nwell,50,2,34487.8723,2.899570e-05,results/raw/20260731T145914Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,ppolyf_u,50,2,9125.6696,1.095810e-04,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,ppolyf_u_1k,50,2,27340.4072,3.657590e-05,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,ppolyf_u_2k,50,2,57773.4127,1.730900e-05,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,ppolyf_u_3k,50,2,86637.8451,1.154230e-05,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,nplus_u,50,2,1322.9841,7.558670e-04,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,pplus_u,50,2,4407.3832,2.268920e-04,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,npolyf_u,50,2,8802.1196,1.136090e-04,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,-40,1.0,nwell,50,2,28975.1770,3.451230e-05,results/raw/20260731T150232Z/res/res_res_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,ppolyf_u,50,2,9038.7310,1.106350e-04,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,ppolyf_u_1k,50,2,25413.4773,3.934920e-05,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,ppolyf_u_2k,50,2,51207.7344,1.952830e-05,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,ppolyf_u_3k,50,2,76794.8885,1.302170e-05,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,nplus_u,50,2,1450.1097,6.896030e-04,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,pplus_u,50,2,4819.1842,2.075040e-04,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,npolyf_u,50,2,7979.7633,1.253170e-04,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,27,1.0,nwell,50,2,32591.0186,3.068330e-05,results/raw/20260731T150232Z/res/res_res_typical_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,ppolyf_u,50,2,9014.0439,1.109380e-04,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,ppolyf_u_1k,50,2,23684.5596,4.222160e-05,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,ppolyf_u_2k,50,2,44717.5194,2.236260e-05,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,ppolyf_u_3k,50,2,67064.1334,1.491110e-05,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,nplus_u,50,2,1651.5658,6.054860e-04,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,pplus_u,50,2,5492.9663,1.820510e-04,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,npolyf_u,50,2,7058.9066,1.416650e-04,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_typical,125,1.0,nwell,50,2,43008.1629,2.325140e-05,results/raw/20260731T150232Z/res/res_res_typical_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,ppolyf_u,50,2,10937.3171,9.143010e-05,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,ppolyf_u_1k,50,2,32779.0398,3.050730e-05,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,ppolyf_u_2k,50,2,69319.2846,1.442600e-05,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,ppolyf_u_3k,50,2,108286.7520,9.234740e-06,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,nplus_u,50,2,1649.5362,6.062310e-04,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,pplus_u,50,2,5348.0512,1.869840e-04,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,npolyf_u,50,2,10497.4974,9.526080e-05,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,-40,1.0,nwell,50,2,34710.6520,2.880960e-05,results/raw/20260731T150232Z/res/res_res_ss_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,ppolyf_u,50,2,10834.2244,9.230010e-05,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,ppolyf_u_1k,50,2,30479.1629,3.280930e-05,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,ppolyf_u_2k,50,2,61442.4223,1.627540e-05,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,ppolyf_u_3k,50,2,95984.9496,1.041830e-05,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,nplus_u,50,2,1808.2234,5.530290e-04,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,pplus_u,50,2,5849.8347,1.709450e-04,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,npolyf_u,50,2,9516.2871,1.050830e-04,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,27,1.0,nwell,50,2,39044.8078,2.561160e-05,results/raw/20260731T150232Z/res/res_res_ss_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,ppolyf_u,50,2,10806.2196,9.253930e-05,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,ppolyf_u_1k,50,2,28410.5437,3.519820e-05,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,ppolyf_u_2k,50,2,53656.1286,1.863720e-05,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,ppolyf_u_3k,50,2,83823.7020,1.192980e-05,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,nplus_u,50,2,2059.6007,4.855310e-04,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,pplus_u,50,2,6669.0231,1.499470e-04,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,npolyf_u,50,2,8417.9336,1.187940e-04,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ss,125,1.0,nwell,50,2,51528.3303,1.940680e-05,results/raw/20260731T150232Z/res/res_res_ss_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,ppolyf_u,50,2,7314.1118,1.367220e-04,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,ppolyf_u_1k,50,2,21901.6790,4.565860e-05,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,ppolyf_u_2k,50,2,46227.3833,2.163220e-05,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,ppolyf_u_3k,50,2,64989.5042,1.538710e-05,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,nplus_u,50,2,996.4328,1.003580e-03,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,pplus_u,50,2,3466.7092,2.884580e-04,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,npolyf_u,50,2,7106.7649,1.407110e-04,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,-40,1.0,nwell,50,2,23239.7623,4.302970e-05,results/raw/20260731T150232Z/res/res_res_ff_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u,50,2,7243.2800,1.380590e-04,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_1k,50,2,20347.8671,4.914520e-05,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_2k,50,2,40972.8596,2.440640e-05,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,ppolyf_u_3k,50,2,57604.3503,1.735980e-05,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,nplus_u,50,2,1091.9939,9.157560e-04,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,pplus_u,50,2,3788.4384,2.639610e-04,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,npolyf_u,50,2,6443.2159,1.552020e-04,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,27,1.0,nwell,50,2,26137.3675,3.825940e-05,results/raw/20260731T150232Z/res/res_res_ff_27.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u,50,2,7221.8330,1.384690e-04,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_1k,50,2,18958.6398,5.274640e-05,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_2k,50,2,35778.9434,2.794940e-05,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,ppolyf_u_3k,50,2,50304.0882,1.987910e-05,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,nplus_u,50,2,1243.5305,8.041620e-04,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,pplus_u,50,2,4316.1493,2.316880e-04,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,npolyf_u,50,2,5699.9219,1.754410e-04,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,res_tc.spice,res_ff,125,1.0,nwell,50,2,34487.8723,2.899570e-05,results/raw/20260731T150232Z/res/res_res_ff_125.wrdata
