run_id,timestamp_utc,pdk_variant,ngspice_version,deck,corner,temp_c,supply_V,geometry,par_effective,bias_A,vbe_V,raw_ref
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,27,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.698160,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,27,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.662134,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,x1,1e-05,0.638766,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_05p00x05p00,x1,1e-05,0.675912,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x00p42,x1,1e-05,0.715033,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_05p00x00p42,x1,1e-05,0.735879,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,x1,1e-06,0.572425,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,x1,0.0001,0.706588,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.638766,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.578844,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.638766,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,60,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.598788,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,x1,1e-05,0.584008,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_05p00x05p00,x1,1e-05,0.624610,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x00p42,x1,1e-05,0.667567,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_05p00x00p42,x1,1e-05,0.690378,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,x1,1e-06,0.511695,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,x1,0.0001,0.657852,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.584008,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.518692,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.584008,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,90,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.540434,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,x1,1e-05,0.519296,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_05p00x05p00,x1,1e-05,0.563943,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x00p42,x1,1e-05,0.611320,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_05p00x00p42,x1,1e-05,0.636478,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,x1,1e-06,0.440003,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,x1,0.0001,0.600252,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.519296,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.447675,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.519296,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ss,125,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.471516,results/raw/20260731T145914Z/pnp/pnp_bjt_ss_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,x1,1e-05,0.804607,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_05p00x05p00,x1,1e-05,0.830299,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x00p42,x1,1e-05,0.855995,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_05p00x00p42,x1,1e-05,0.870485,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,x1,1e-06,0.758206,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,x1,0.0001,0.851960,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.804607,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.762696,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.804607,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-40,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.776648,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-40.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,x1,1e-05,0.759851,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_05p00x05p00,x1,1e-05,0.788424,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x00p42,x1,1e-05,0.817650,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_05p00x00p42,x1,1e-05,0.833735,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,x1,1e-06,0.708482,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,x1,0.0001,0.812156,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.759851,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.713453,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.759851,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,-15,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.728901,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_-15.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,x1,1e-05,0.714420,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_05p00x05p00,x1,1e-05,0.745867,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x00p42,x1,1e-05,0.778440,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_05p00x00p42,x1,1e-05,0.796129,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,x1,1e-06,0.658081,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,x1,0.0001,0.771701,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.714420,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.663534,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.714420,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,10,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.680477,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_10.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,x1,1e-05,0.683177,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_05p00x05p00,x1,1e-05,0.716576,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x00p42,x1,1e-05,0.751361,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_05p00x00p42,x1,1e-05,0.770146,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,x1,1e-06,0.623456,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,x1,0.0001,0.743856,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.683177,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.629236,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.683177,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,27,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.647198,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_27.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,x1,1e-05,0.621794,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_05p00x05p00,x1,1e-05,0.658982,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x00p42,x1,1e-05,0.697965,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_05p00x00p42,x1,1e-05,0.718898,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,x1,1e-06,0.555502,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,x1,0.0001,0.689105,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.621794,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.561919,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.621794,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,60,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.581857,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_60.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,x1,1e-05,0.565221,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_05p00x05p00,x1,1e-05,0.605859,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x00p42,x1,1e-05,0.648591,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_05p00x00p42,x1,1e-05,0.671509,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,x1,1e-06,0.492950,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,x1,0.0001,0.638615,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.565221,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.499946,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.565221,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,90,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.521682,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_90.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,x1,1e-05,0.498386,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_05p00x05p00,x1,1e-05,0.543063,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x00p42,x1,1e-05,0.590129,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_05p00x00p42,x1,1e-05,0.615427,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,x1,1e-06,0.419127,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,x1,0.0001,0.578973,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.498386,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,ratio8_par(x8),1e-05,0.426798,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,ratio4_unit(x1),1e-05,0.498386,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T145914Z,2026-07-31T14:59:14.457775+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_ff,125,3.3,pnp_10p00x10p00,ratio4_par(x4),1e-05,0.450634,results/raw/20260731T145914Z/pnp/pnp_bjt_ff_125.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_10p00x10p00,x1,1e-05,0.809073,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_05p00x05p00,x1,1e-05,0.834734,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_10p00x00p42,x1,1e-05,0.860306,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_05p00x00p42,x1,1e-05,0.874778,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_10p00x10p00,x1,1e-06,0.762641,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_10p00x10p00,x1,0.0001,0.856742,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
20260731T150232Z,2026-07-31T15:02:32.736987+00:00,gf180mcuD,46,pnp_vbe.spice,bjt_typical,-40,3.3,pnp_10p00x10p00,ratio8_unit(x1),1e-05,0.809073,results/raw/20260731T150232Z/pnp/pnp_bjt_typical_-40.wrdata
